air_temperature,sea_surface_temperature
12.72138558,13.43360577
12.56483886,13.42706106
12.39977613,13.40299629
12.23116719,13.37585148
12.06062075,13.36000832
11.85991621,13.35825521
11.75137873,13.35879183
11.68060417,13.35270281
11.55459071,13.345
11.40584049,13.34868506
11.2865422,13.35251248
11.1131445,13.33768378
11.06930471,13.33259615
10.92873812,13.34999168
10.79449858,13.36399722
10.6829338,13.373
10.55165927,13.37749584
10.33578767,13.364
10.21659006,13.34262987
9.88279659,13.32249584
9.339487342,13.2991625
8.952001347,13.27523163
8.523924936,13.25200639
8.248672587,13.249
7.956705109,13.26333333
7.868018502,13.27407895
7.754734559,13.2808027
7.656590332,13.28777132
7.331050187,13.29416667
7.236829822,13.292
7.100187226,13.28212694
7.115484118,13.26915761
7.038515955,13.25187891
7.190508939,13.23437578
7.2119271,13.22063909
7.350920274,13.21646199
7.462993427,13.215
7.647778476,13.219
7.729856923,13.21000741
7.901440785,13.18653927
8.128474669,13.16426997
8.097119335,13.14750209
8.394575868,13.1287013
8.448063893,13.11352113
8.526915996,13.10700133
8.694336183,13.10601438
8.652342693,13.10729689
8.776382222,13.11375
8.750047805,13.12187013
8.785910971,13.135
8.831122304,13.13334568
8.763477919,13.12611523
8.563636008,13.12929746
8.503870072,13.1587242
8.446036763,13.1875
8.244848285,13.21034663
8.085085525,13.23007266
8.021077935,13.24547619
7.82471482,13.25849206
7.781710927,13.27
7.615236976,13.27312016
7.434925075,13.28314385
7.403840644,13.27874687
7.451382874,13.27129808
7.42181036,13.26250416
7.308103826,13.25066934
7.241925179,13.23569481
6.977289914,13.22250416
6.711728692,13.21150139
6.453724694,13.19581395
6.475631142,13.1724792
6.226872828,13.15874479
6.353992343,13.125
6.428219972,13.08956522
6.284379148,13.05549867
6.335139087,13.00993744
6.321129053,12.95916432
6.288596614,12.93583333
6.242782594,12.91509615
6.188404807,12.89293478
6.249525742,12.875246
6.215684773,12.86317532
6.231780974,12.85
6.123078262,12.84987367
6.213474099,12.858375
6.329481726,12.87171875
6.666740339,12.88124896
6.795751748,12.915
7.162704054,12.955
7.488190475,12.99499333
7.854514439,13.037
8.095052857,13.07750416
8.721483547,13.10125104
9.058627993,13.13125
9.305159618,13.16329225
9.653112179,13.17708229
9.874836432,13.20125
10.07516988,13.23124168
10.22915632,13.24521719
10.44569258,13.25218178
10.6250816,13.24878246
11.63587582,13.18274128
11.53687366,13.16902688
11.34140416,13.15456212
11.21465993,13.13714864
10.97152141,13.07202883
10.8855077,13.01119425
10.95936501,12.96
11.06486544,12.9239605
11.33053723,12.88901433
11.43617406,12.86214864
11.4118083,12.84328091
11.45494573,12.82490316
11.45150335,12.81629172
11.06962841,12.82
11.3775396,12.84412229
11.29879578,12.84666667
11.39372209,12.84888889
11.30259782,12.865
11.18612093,12.865
11.15521348,12.86416127
11.06464172,12.87055376
10.9178821,12.87568859
10.69490817,12.88592389
10.55801035,12.86875
10.56190754,12.84375
10.26127514,12.83245617
10.16112332,12.73277668
9.92996744,12.63207846
9.646950737,12.51718487
9.537594643,12.58494336
9.520753379,12.65940976
9.511545765,12.74612485
9.551886526,12.849158
10.00040198,12.89720099
10.36292444,12.92205492
10.48669101,12.90333333
10.36961179,12.88
10.40551984,12.88148332
10.19805861,12.897921
10.13650842,12.89877121
10.22326521,12.90370828
10.34943582,12.9
10.38881013,12.89569352
10.34093787,12.88536609
10.37221039,12.881
10.49970007,12.87071429
10.70399504,12.86705305
10.8735448,12.865
11.0061886,12.85758811
11.14735278,12.84905771
11.24377995,12.83594234
11.28888732,12.81732378
11.36292973,12.79705305
11.43217008,12.78045293
11.54979813,12.76543115
11.62619285,12.74933936
11.78950329,12.73714286
12.01639081,12.73291377
12.15924444,12.73013213
12.07252118,12.732
11.97101006,12.73535244
11.8967518,12.74
11.87832097,12.74279736
12.00262402,12.74616189
12.01745736,12.75
11.90066145,12.74777778
11.72937989,12.74555556
11.71305286,12.745
11.66653937,12.742
11.53249974,12.742
11.43576966,12.75079832
11.47694215,12.770079
11.49475604,12.77654927
11.60799967,12.77862037
11.78059331,12.77334006
11.8512432,12.772
11.86652818,12.77316804
11.85243807,12.77135773
11.82942758,12.77
11.77678452,12.77079832
11.79090678,12.77032702
11.80013731,12.768
11.78026808,12.75688931
11.7881997,12.74208187
11.72369747,12.72654711
11.62350252,12.70589171
11.58366234,12.68619048
11.52660774,12.66095238
11.47743036,12.63388889
11.42196019,12.6158
11.47853057,12.63152184
11.51723095,12.67833333
11.63975587,12.73485634
11.70729998,12.79163614
11.76384623,12.84758344
11.80959042,12.86680392
11.80216148,12.88157918
11.73313109,12.89304182
11.73816421,12.89083333
11.73985035,12.88762031
11.53276513,12.87842466
11.48173914,12.859
11.81281115,12.836
11.98386524,12.80387515
11.96332639,12.765
11.64797979,12.725
11.32173911,12.67869455
11.09305401,12.61055556
11.01072165,12.535
10.95550115,12.4599583
11.09029787,12.42625
11.14844661,12.45848567
10.91921937,12.47884083
10.83145689,12.4846648
10.70136878,12.48921788
10.69306162,12.48708064
10.59358482,12.47902688
10.5426014,12.46163291
10.72075154,12.41190083
10.79145247,12.443
10.77680535,12.491
10.74506413,12.55898001
10.74091188,12.6375
10.77221777,12.7264104
10.76163164,12.78589391
10.70222672,12.81960839
10.63532478,12.85359178
10.5626316,12.88574189
10.50588077,12.91343356
10.46367865,12.94411831
10.51386841,12.97427062
10.37693893,13.004375
10.50465095,13.03298155
10.75963433,13.05647131
10.75616087,13.05352018
10.69803851,13.0592772
10.81648041,13.06991656
10.92509849,13.05468503
10.9448434,13.035
10.89551322,13.00909485
10.89428075,12.99056446
10.97660429,12.94742358
10.94380105,12.85406
11.02284662,12.74211283
10.99812134,12.630625
10.93875339,12.52982393
10.93026103,12.43928209
10.94674951,12.36392888
10.98296115,12.39160823
10.96069736,12.5087565
10.9184512,12.47357143
10.78691258,12.45733698
10.69886421,12.45149328
9.427749399,12.48666667
9.394835935,12.4775
9.293133206,12.45454545
9.165275333,12.42727273
9.123284463,12.35
9.03935591,12.2
8.710321067,12.26428571
8.408283249,12.32142857
8.230688823,12.38123697
8.218815614,12.44428571
8.271201458,12.50142857
7.95077987,12.56321726
7.712657561,12.63264345
7.503545592,12.6337469
7.472097414,12.6120761
7.426806657,12.59040529
7.326268228,12.54078493
6.979231703,12.49
6.590297453,12.44403846
6.583909867,12.3635
6.420425014,12.29146771
6.242092939,12.21567039
6.068026149,12.14575
5.908364539,12.0615
5.679255922,11.975
5.720035706,12.09495122
5.751694539,12.21831707
5.597473844,12.29410609
5.420743001,12.30664835
5.363032211,12.31961538
5.28786818,12.30740322
5.172436826,12.2913386
5.125765978,12.284
5.022552276,12.28892231
5.050139605,12.27876767
5.073066978,12.26511835
4.998791779,12.24905771
4.899683831,12.23526676
4.697160017,12.21408066
4.860617731,12.19118934
4.894998534,12.15859756
4.899326113,12.12810976
5.079369569,12.18319887
5.466433842,12.32061404
5.730726703,12.41369305
6.011958691,12.50077519
6.241884563,12.57671875
6.382521296,12.64937989
6.646500414,12.70455307
6.645011154,12.73224175
6.821551099,12.74576841
6.846847778,12.76139005
6.895908762,12.75939069
6.899233262,12.74025203
7.046139905,12.54334492
7.18468629,12.33447368
7.228229242,12.245
7.212630346,12.22741349
7.283012066,12.21401089
7.210328281,12.20368775
7.249517843,12.195
7.074763862,12.15
6.933681874,12.085
6.775046756,12.04924581
6.399780125,12.08019751
6.484972836,12.07543115
6.303938079,12.05984569
6.183265713,12.02833333
6.052976518,12.01125
5.933435928,12.03931034
6.051150575,12.07099336
5.752889574,12.10146204
5.551577005,12.11996303
5.721838478,12.119375
5.840049713,12.101875
5.780343508,12.085
5.527827654,12.07354438
5.274854779,12.05731018
5.066147534,11.99712284
4.862908002,11.925
5.059444056,11.873
5.040037068,11.87724138
4.719996098,11.72094887
4.549163143,11.69928571
4.509279823,11.725
4.462509173,11.72755699
4.453913166,11.80293985
4.309605437,11.91894298
4.338558957,11.94510453
4.232917356,11.95170151
4.373454041,11.95913242
4.193688677,11.94303509
4.105318972,11.93001553
4.031244591,11.91392256
4.116678109,11.87333333
4.443648041,11.80428571
4.523046805,11.73
4.694107297,11.70297389
4.306874949,11.67659478
4.329581756,11.80539185
4.595287475,11.98184932
4.791256329,12.075
5.063803239,12.12977327
5.199942985,12.24549123
5.453442492,12.35463449
5.747650246,12.43084313
6.355307317,12.50028376
6.407142389,12.57285714
6.381892987,12.63474413
6.223047107,12.66921233
6.363258972,12.68775325
6.471171745,12.68525974
6.474761886,12.696658
6.499738591,12.70375
6.578395774,12.70431034
6.578978381,12.705
6.571337831,12.69844538
6.695365595,12.67970588
6.59844801,12.61707589
6.719979196,12.54183824
6.845660511,12.46428922
6.923241598,12.32493902
6.829378263,12.20833752
6.751420987,12.13144608
6.705966744,12.08061224
6.606190853,12.04713235
6.928919822,12.09324472
6.936516232,12.074
6.924981615,12.05061765
7.07197095,12.07141819
7.259758464,12.06363946
7.31938701,12.045
7.398802692,12.032
7.453032771,11.98
7.404139343,11.974
7.38309051,11.94298123
6.970873819,11.99162602
7.283467614,12.05544407
6.997334476,12.0672627
7.329693002,12.08555866
6.966510987,12.15066964
6.341735689,12.19482143
6.020584108,12.23049051
5.757853624,12.235
5.708174645,12.235
5.89341782,12.235
8.020239546,12.13629335
8.143447312,12.22321314
8.334747508,12.20713474
8.478206137,12.17015422
8.574058763,12.16833333
8.66466592,12.01546784
8.457041795,11.97675978
8.569800894,11.92685808
8.540900711,11.869
8.368271725,11.84328678
8.299136193,11.81878026
8.303759166,11.77994835
8.137827623,11.79449721
8.111334295,11.86056059
8.178616833,11.94973684
8.411827432,11.96178295
8.658403825,11.96891473
8.73768379,11.93390625
8.785564916,12.024
9.347894935,12.10568966
9.531854039,12.17979339
9.537520384,12.19772346
9.535667149,12.19998074
9.671689217,12.2204386
9.758516021,12.23625
9.740837317,12.24512931
9.149858012,12.27066624
8.968293397,12.28339367
8.802654774,12.30982439
8.733687126,12.2159589
8.629049599,12.15133333
8.627063023,12.18097701
8.48636739,12.19036199
8.463220179,12.20652759
8.278916982,12.23922078
8.294534119,12.24379386
8.257192071,12.245
8.212013259,12.245
8.279900955,12.235
8.421945216,12.2336648
8.151050177,12.22921788
8.166229702,12.20982466
8.190603122,12.19309632
8.166567945,12.17666667
8.110530029,12.16710916
7.938907854,12.16382353
7.742414879,12.15711122
7.629567031,12.13184932
7.520715896,12.09725974
7.393990805,12.06614959
7.072996186,12.06297945
7.033419141,12.059
6.929002225,12.04151899
6.838549951,12.04
6.677764061,12.03238095
6.616759652,12.02
6.567266239,11.9895943
6.591535477,11.94542857
6.560797711,11.91
6.529270382,11.93999196
6.440279949,11.96917195
6.35686932,11.96486404
6.410526195,11.93956612
6.342901634,11.926
6.330888501,11.95694444
6.446981593,12.00212257
6.467473124,12.02711851
6.33007961,12.04760552
6.221849468,12.04625
6.153114993,12.04125
6.23167919,12.03925316
6.330845715,12.05188356
6.424484881,12.03887597
6.56653784,12.03437984
6.69270392,12.02333333
6.740498342,12.02191939
6.839725783,12.02432961
7.007963846,12.00130165
7.192517569,12
8.525521397,12.10907875
8.591848891,12.09804325
8.643004801,12.0881503
8.695163157,12.08951042
8.80306709,12.07545455
8.980388421,12.05064935
9.092317204,12.00586777
9.250688754,11.958
9.39316758,11.93402422
9.449303193,11.91304795
9.438429488,11.925
9.534293846,11.95931034
9.580492381,11.92671233
9.580716121,11.90533333
9.598357431,11.91568966
9.662160498,11.98247707
9.865243368,12.0213594
10.08680682,12.03407821
10.1840407,11.97960274
10.22389591,11.953
10.30363087,11.94362069
10.42792594,11.93140306
10.46397531,11.91181122
10.52963751,11.906
10.58622734,11.9
10.73780055,11.91178571
10.83672032,11.925
10.96069077,11.91828673
11.05950373,11.918125
11.15409468,11.92868534
11.27641179,11.93541032
11.36649338,11.92655948
11.49660502,11.89324434
11.5871442,11.827
11.65810841,11.775
11.74644858,11.76144231
11.78576774,11.70913265
11.85099151,11.64316762
11.94999885,11.6153112
12.05299835,11.63875
12.13923371,11.66821705
12.2445017,11.70108527
12.29383565,11.7575
12.36920906,11.81512403
12.43455079,11.86719423
12.48852365,11.90755208
12.55486228,11.92936508
12.6112709,11.93
12.61182554,11.9451752
12.58477985,11.95100559
12.59628232,11.96003155
12.56214799,11.98911458
12.44745524,11.9975
12.35141739,12.00425926
12.25262414,12.02369412
12.16226782,12.0503352
12.14240712,12.09115249
12.15722504,12.14885417
12.01075085,12.20589286
11.94639838,12.255
11.98338828,12.31194951
12.01586979,12.3663899
12.04031917,12.44
12.13941659,12.46869792
12.21192355,12.50667647
12.18663926,12.56357843
12.18019801,12.60171233
12.22505895,12.64
12.29112069,12.66568966
12.31044859,12.68918311
12.38199405,12.72642857
12.48840574,12.785
12.58435178,12.83669228
12.62129766,12.8865946
12.66619933,12.92952194
12.73080788,12.95359649
12.78261369,12.95973128
12.81540012,12.97306981
12.76576959,12.978
12.6480246,12.96788312
12.66966228,12.94296417
12.79535546,12.91769792
12.85735686,12.885
12.91509586,12.845
12.89497789,12.81604297
12.90025429,12.77571429
12.84875633,12.725
12.79532715,12.61921237
12.7016266,12.50352941
12.71725918,12.35881001
12.6701587,12.18140496
12.63322565,12.11785714
12.63024188,12.115
12.476302,11.95034746
12.33386816,11.74333333
12.30477806,11.58
12.30310775,11.495
12.28325098,11.493
12.26015449,11.48942308
12.27190492,11.48019298
12.26184403,11.49156008
12.27888731,11.54729113
12.2713335,11.67080357
12.31899851,11.77678571
12.38502139,11.8526341
12.41074854,11.94618892
12.34997073,12.01341639
12.43101022,12.04993909
12.42507642,12.07413223
12.39399089,12.12337209
12.41995883,12.20352713
12.58280044,12.37428363
12.64538121,12.48375
12.72491162,12.539
12.720978,12.57068805
12.76168127,12.58470588
12.77860107,12.58431373
12.82413187,12.57755102
12.81671106,12.575
12.82620607,12.565
12.82557584,12.5522031
12.78618254,12.52953657
12.76560126,12.4974035
12.79925175,12.435
12.82763278,12.376
12.77699403,12.2906962
12.64147027,12.0693595
12.53992989,11.91820346
12.52133084,11.81461039
12.44553154,11.70369792
12.37958847,11.70999601
12.45532512,11.74332402
12.58404592,11.75326446
12.68257978,11.77551948
12.78540126,11.80655844
12.85146561,11.83505165
12.91321951,11.85857143
12.97737768,11.88
13.04269442,11.88670581
13.01496035,11.86357542
13.01807668,11.83966047
13.03723529,11.92333333
13.25184163,12.13328571
13.52453152,12.39362069
13.63603563,12.50638042
13.70928557,12.62022059
13.8825971,12.73080206
13.98816764,12.76675799
13.9653147,12.79371429
14.04917665,12.82137931
14.09710257,12.87513699
14.07850649,12.91
14.09497673,12.92793103
14.1628494,12.91874406
14.18289848,12.90740724
14.13322033,12.89333093
14.06426555,12.84830208
13.94583406,12.78541667
13.85824282,12.71375
13.85546435,12.60657025
13.81724544,12.35678571
13.77424031,12.01492611
13.65351643,11.88275301
13.88055891,11.84233302
14.02967832,11.92266234
14.06590702,11.95079082
14.0369644,11.99487245
14.08881091,12.01214286
14.30143358,12.085
14.29660292,12.12856494
14.17141949,12.18665154
14.04843413,12.19357143
14.03408854,12.175
13.86777691,12.13068966
13.89183141,12.11876356
13.76260676,12.1240212
13.67474744,12.13838713
13.52392143,12.16
13.80607899,12.17833333
13.52179609,12.18
13.53091002,12.16820817
13.66347809,12.16056561
13.70007623,12.145
13.55759668,12.15260417
13.44667743,12.16549513
13.67009164,12.18273539
12.95135691,12.18656849
13.31323075,12.1775
13.45929473,12.15289174
13.34372085,12.13
13.31383536,12.10166667
13.44433585,12.09
13.58244834,12.09536369
13.49189498,12.10188312
13.53384366,12.11564935
13.59537273,12.12390625
13.473886,12.12411395
13.49878017,12.12293255
13.49448691,12.15541667
13.48528829,12.27094972
13.48575118,12.44275865
13.52292666,12.51583333
13.45092957,12.519
13.3316755,12.47268519
13.30694752,12.52784247
13.28601961,12.57666667
13.26826456,12.57
12.54540203,12.56086777
12.6979091,12.575
12.73343065,12.5975
12.98333103,12.61935102
13.03921134,12.66018129
12.46846709,12.71985089
13.35276408,12.88310789
13.33262045,12.93829457
13.49528311,12.8754024
13.33531942,12.799375
13.67005906,12.675
13.6814811,12.59425195
11.87212672,12.5175
11.24140173,12.44068966
11.58317221,12.40197398
11.58092873,12.37
11.25424378,12.35557692
11.23551243,12.35666667
11.25814836,12.36139665
11.22293853,12.36899764
11.20776638,12.42416667
11.06360737,12.49583333
10.83316831,12.565
10.7736986,12.62116581
10.67380488,12.61792647
10.52979696,12.58011579
10.3517899,12.51593878
10.06193028,12.453
9.765881128,12.38980769
9.38382,12.34785714
8.850796351,12.33428571
8.575065719,12.36
8.390560098,12.44
8.203978367,12.423125
8.058196678,12.370625
7.904826393,12.25890625
7.572667638,12.225
7.379306163,12.2807906
7.181405672,12.32410795
7.111279941,12.35613122
6.935823129,12.365
6.75807772,12.35719298
6.667570532,12.35
6.360802909,12.35
6.17070569,12.35
5.992441159,12.35
5.889482782,12.34268519
5.861857866,12.33586777
5.833014766,12.33928571
5.942079577,12.34875
6.069490334,12.3803346
6.030559623,12.41523288
5.868881081,12.43391342
5.829506027,12.42822581
5.872681858,12.41494143
6.215358557,12.40224365
6.144163786,12.3866129
6.18842014,12.37774194
6.080310655,12.37387097
6.035316193,12.36429394
6.070331966,12.36230519
6.016967239,12.36652597
6.45977078,12.34948622
6.51834072,12.32780177
6.775231904,12.29329457
6.979195218,12.26260331
7.069832796,12.21518994
7.108778058,12.14756983
7.344420648,12.06968037
7.592634908,12.00399351
7.656061447,11.94911015
7.627558955,11.90745701
7.676459448,11.883819
7.818566604,11.88847701
8.048723879,11.94294521
8.346056074,11.99862338
8.843904012,12.04811688
9.017318523,12.07013699
9.240161734,12.06166667
9.423437199,12.025
9.601436558,12.03151153
9.772129188,12.1001938
10.03972942,12.23633936
10.26545812,12.25180804
10.46435186,12.29205882
10.67332444,12.35078093
10.69493472,12.38353306
10.81056208,12.39247406
10.87985543,12.386249
10.93784089,12.34119835
10.97781188,12.29714286
11.07077611,12.27142857
11.21432807,12.26349507
11.26886499,12.25875
11.2951969,12.25268519
11.28107464,12.23614527
11.33086493,12.21885125
11.38695963,12.19718992
11.46039937,12.16374269
11.44573017,12.13
11.48248391,12.10838462
11.5265188,12.07743151
11.56977929,12.055
11.62718772,12.043
11.6715296,11.95
11.72597653,11.931
11.67955501,11.855
11.45462543,11.76830409
10.67787813,11.68
9.979959433,11.61550633
9.735166615,11.60158205
9.658366928,11.64285714
9.605337097,11.6946745
9.513094855,11.77286458
9.334951875,11.80095371
9.210683577,11.81555866
9.08160882,11.822
8.837870721,11.82173311
8.676046812,11.81437984
8.4471793,11.78375
8.099892693,11.74687931
7.799024755,11.70938506
7.563635882,11.65214286
7.201102991,11.58719473
7.032410505,11.50444134
6.840316788,11.50771233
6.689924168,11.54568182
6.488848396,11.62840909
6.284192448,11.68242081
6.228778076,11.72348416
6.112265096,11.74768519
5.940809712,11.75218143
5.574358765,11.75484279
5.57920658,11.73224014
5.573279122,11.69396774
5.506654014,11.64274444
5.51974956,11.58533508
5.444187761,11.52048387
5.438627494,11.47032258
5.328077292,11.42947164
5.280267588,11.38266663
5.320257914,11.3275
5.398145814,11.26731481
5.462832012,11.4783522
5.490502156,11.69625
5.504552907,11.84125479
5.404347272,11.9095148
5.333260269,11.94989706
5.255023545,11.9657598
5.151896567,11.96505102
5.1246904,11.9625
5.351389425,11.97268519
5.369388901,11.97802091
5.364072095,11.98321705
5.387678479,11.97608527
5.500550702,11.98
5.52675341,11.978125
5.587320815,11.980625
5.695664329,11.96687252
5.843581892,11.95175325
5.801022843,11.93525974
5.827766183,11.92277193
5.935518185,11.904
5.999912633,11.88300447
5.977708596,11.85834966
5.871915822,11.82773756
5.825098274,11.78949367
5.746707095,11.72921233
5.636873525,11.60666667
5.433027066,11.43
5.360838433,11.40413223
5.24493188,11.394
5.144802331,11.4252235
4.978373869,11.51457785
5.017674515,11.55909091
5.104088455,11.56454545
5.229976994,11.575
5.111072862,11.55583333
5.061860223,11.49706897
4.990883057,11.47520661
4.948216421,11.48110934
4.907814174,11.49189944
4.810606316,11.43600877
4.693411893,11.3545
4.665792284,11.29393997
4.612622072,11.33970857
4.578447319,11.37035714
4.466516792,11.35495074
4.522100805,11.33826446
4.48526756,11.30603352
4.455357304,11.2724109
4.397483994,11.29162602
4.461559403,11.33285734
4.494199503,11.39027933
4.562536231,11.39041667
4.502376744,11.35416667
4.449174799,11.34402299
4.37577735,11.35196833
4.247142061,11.36696509
4.295749054,11.39025316
4.289574765,11.37166667
4.396148452,11.37264706
4.381046645,11.38353279
4.30766611,11.38856164
4.346454671,11.36338474
4.321033877,11.32140422
4.239549239,11.27239583
4.186524091,11.22404762
3.998728292,11.175
4.115739112,11.16673469
4.285193986,11.1725
4.342039037,11.18212005
7.097697355,11.28966283
7.143663115,11.26222059
7.282918638,11.23718137
7.387234357,11.21539945
7.430258296,11.20916667
7.46945625,11.21
7.604565387,11.245
7.746525957,11.257
7.846442645,11.27800447
7.93611613,11.27601324
7.954536541,11.27243017
8.160487863,11.28567039
8.116377574,11.30989583
8.255667055,11.28661765
8.332742753,11.23725152
8.264026986,11.06326446
8.275113954,10.96595588
8.230983319,10.94056373
8.191950776,11.01285714
8.153766297,11.085625
8.086457296,11.12881466
8.016016922,11.14924515
8.078767253,11.15545588
7.844669535,11.15639706
7.873575288,11.16
7.91216034,11.1525
8.134725018,11.14931034
8.222377408,11.11895514
8.294826,11.10316176
8.535212271,11.09071078
8.696602572,11.09
9.13403103,11.09529985
9.179127339,11.10344856
9.146629189,11.105
9.367060175,11.10714286
9.580723514,11.11
9.767535881,11.10586777
10.0038033,11.10709497
10.18782263,11.10988827
10.25648424,11.11986301
10.23765238,11.14208333
10.32016256,11.16768519
10.40738022,11.15206633
10.56001151,11.12829082
10.82985678,11.04596154
10.96028951,11.04353675
11.16591193,11.028
11.43714923,10.98537037
11.6487844,10.97789726
11.82185646,10.96876524
11.91977972,10.9393434
11.87119561,10.8651
12.07739219,10.7310257
11.88159048,10.6019933
11.91604398,10.53823636
12.30167434,10.77544186
12.42344353,11.09452412
12.63968819,11.25106612
12.75039565,11.33766667
12.80977215,11.35431034
12.69065554,11.31386986
12.61106265,11.32943506
12.61213928,11.43855464
12.64071668,11.57258317
12.47700783,11.67019481
12.45500485,11.70987013
12.40498124,11.705
11.85372307,11.67666667
11.71437402,11.64268519
11.55313543,11.64207602
11.11298796,11.645
10.89422524,11.64
10.77787638,11.63671233
10.69554201,11.63153839
10.50266456,11.62584065
10.28879592,11.6195
10.37082945,11.60366071
10.13717862,11.58473214
9.951938833,11.56
9.845975083,11.56214286
9.82736973,11.565
9.762306714,11.54600475
9.568041574,11.515
9.217906034,11.475
9.063221817,11.42263699
8.578865228,11.38043994
8.258226859,11.35209135
8.119281048,11.30964367
8.031035722,11.26238122
8.059330664,11.19955696
7.963344608,10.98916667
7.892280999,10.90387987
8.015030583,10.93247294
8.19973041,10.98333333
8.234454117,11.00501397
8.197803071,11.01392148
8.145556519,10.97533482
8.206342563,11.00678571
8.247976333,11.04396038
8.250883471,11.19884703
8.185621773,11.265
8.201637021,11.265
8.169623031,11.21032024
8.119643844,11.132
8.053168942,10.97017241
8.019641823,10.94269466
7.945729676,10.9235
7.942951826,10.91388889
7.850128554,10.88022982
7.832416975,10.83021222
7.771533655,10.76063665
7.748481871,10.76964286
7.738477966,10.842
7.792388563,10.92362069
7.95154371,10.93339133
8.14278224,10.93
8.31316565,10.915
8.515294269,10.875
8.67552742,10.821875
8.768038058,10.73552885
8.860777399,10.6541061
8.983832962,10.57357143
9.052267783,10.51261843
9.225523864,10.48125
9.408265574,10.615
9.72636127,10.97913793
9.892824168,11.15060777
10.12944022,11.34617663
10.33822844,11.45902877
10.46039303,11.518
10.36557072,11.47414502
10.46958457,11.35410173
10.56323195,11.46334711
10.60338605,11.52038961
10.66884668,11.54116883
10.73555238,11.53005208
10.78228493,11.51734244
10.90090302,11.50713235
10.99392374,11.49938596
11.03931536,11.49693798
11.02220735,11.49785448
10.95558869,11.47666667
10.93413021,11.46845588
10.94316623,11.46639706
10.86864538,11.46253444
10.75788387,11.45194483
10.72248333,11.44120461
10.50387567,11.42013699
10.32576077,11.40675
10.15936489,11.4
9.922817274,11.36
9.724133396,11.33918831
9.571554407,11.2952519
9.377515577,11.24792517
9.204265199,11.20867647
9.160412944,11.17857843
9.105841642,11.14776316
9.023710797,11.11382353
8.822123946,11.05642157
8.895584703,11.0200137
9.277464716,10.9725
9.377625391,10.89916667
9.289235429,10.82260246
9.332442193,10.81234694
9.423683529,11.03810345
9.561377895,11.19741228
9.47978053,11.235
9.481015897,11.23268519
9.463374457,11.21576978
9.436862015,11.19858993
9.41813873,11.20095874
9.355875992,11.20466667
9.312714068,11.21798701
9.393667796,11.23164622
9.471261076,11.23979452
9.559410658,11.2725
9.608440416,11.31869413
9.638353032,11.37013699
9.670394486,11.39520833
9.655095246,11.404375
9.752323802,11.37285714
9.743736113,11.335
9.666044597,11.27793772
9.592764863,11.22045249
9.625535965,11.1119655
9.50095334,10.969375
9.369041315,10.8127686
9.460797177,10.82994972
9.601539591,10.9161975
9.657775012,10.925
9.688531981,10.90838388
9.693523811,10.88622905
9.616279224,10.78688776
9.558940917,10.65037755
9.503205347,10.5414304
9.439372426,10.7272162
9.404552418,10.97571429
9.392369699,11.175
9.407675033,11.22048821
9.399464608,11.23860623
9.403622521,11.14929497
9.343996945,10.94857143
9.385293538,10.87821429
9.41201734,10.8838338
9.562169099,11.10782805
9.72771729,11.20702796
9.754620327,11.23375969
9.793189225,11.25125148
9.88537445,11.306
9.955955073,11.33194444
10.09091631,11.30831675
10.17196133,11.27833333
10.23473872,11.25538462
10.19044644,11.26543388
10.04811741,11.279
9.793448303,11.29068966
9.443230777,11.28426127
9.153899943,11.26220588
8.869464094,11.19040347
8.496298552,11.20125
8.19407295,11.1475
7.871520743,11.04
7.533160064,10.71
7.136163493,10.72286765
6.826079003,10.75502451
6.446503745,10.77446833
6.016686119,10.78096719
5.579658045,10.78295892
5.234576175,10.74642857
4.931637779,10.70071429
4.735855012,10.62768519
4.433779958,10.59679709
4.205503537,10.63324022
4.089128762,10.69089385
3.957255354,10.72873288
3.777413641,10.74790698
3.686394512,10.73953488
3.535791152,10.67339181
3.427047926,10.622
3.273722989,10.70625479
3.115720602,10.88009072
2.986792094,11.03875194
2.880947437,11.15375969
2.599592606,11.18630208
2.428462676,11.1903352
2.322902992,11.19078212
2.220001334,11.18875
2.147060401,11.18081006
1.720857778,11.17605086
1.875125242,11.15824201
2.113971951,11.13233333
1.961416427,11.1
1.741274599,11.04938596
1.553995647,10.99277132
1.672211066,10.92385659
1.769463761,10.79479167
1.798631805,10.72551471
1.920849999,10.69993661
1.778382853,10.70280702
1.580425847,10.708
1.723501855,10.69
1.827509163,10.64781812
1.8736253,10.60260604
2.008932831,10.56685185
2.071976234,10.52568493
2.160681334,10.4651344
2.104494524,10.465672
2.121504857,10.45428571
1.952901557,10.44035714
1.806857416,10.45280239
1.79750166,10.49413265
2.159420633,10.53882653
2.275083341,10.59105769
3.021029125,10.88495098
3.145518536,10.815
3.099838269,10.75590749
3.032902034,10.76027005
2.900923381,10.83356164
2.797998376,10.86630905
2.872677127,10.84746753
2.82099837,10.80466667
2.861288945,10.8176076
2.925929901,10.85128406
2.99603705,10.86437215
3.047383721,10.865
3.041908598,10.795
3.241709486,10.7830591
3.311188761,10.73535659
3.356442865,10.671
3.541737396,10.63503074
3.537155417,10.62012075
3.712076256,10.60704082
3.883486147,10.58540816
3.902844653,10.55139423
3.923630827,10.52
4.267031427,10.49083067
4.327272503,10.45673998
4.448625421,10.40090625
4.51196356,10.38145567
4.646509081,10.39268519
4.785329441,10.40746556
4.858832919,10.44492612
4.924542279,10.51962963
5.074967154,10.55770833
